neg_bool,neut_bool,pos_bool,semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
0,1,0,T15114564,0,neutral,Semeval-train,"Live Cricket Score, Ind vs WI 4th ODI: India dominate proceedings in Dharamsala: Dharamsala: In the fourth ODI... http://t.co/BZXk5O5QrB",523087149747294208
0,0,1,T15114566,1,positive,Semeval-train,Our friends @CardinalVaughn Rugby team are back in Richmond tonight playing @LatymerUpper under Friday Night Lights. Good luck to both teams,523085431836274688
0,0,1,T15114568,1,positive,Semeval-train,Floundering BJP in TN may get star power--Swachh Bharat Abhiyaan: Khushboo Sundar tweets support for the mission  http://t.co/8HEaDnzSqX,518957545914765312
1,0,0,T15114570,-1,negative,Semeval-train,#WCW goes to the little 3rd grader I said that's better than Christian Ponder. Let's name her Christiana http://t.co/W6hP6IzgIX,519985135517585408
1,0,0,T15114571,-1,negative,Semeval-train,Q: Why #JavedHashmi resignd in d 1st place if he wantd to remain part of Parliament? &amp; why he left @pmln_org &amp; aftrwrds acceptd thr support?,522800419467051008
1,0,0,T15114575,-1,negative,Semeval-train,"""@ChrisTrapasso: Dwayne Allen destroyed Brian Cushing on the 1st down run. Such a complete TE https://t.co/JcX3tFmDbm""1 of many great blocks",520539824777093120
0,1,0,T15114586,0,neutral,Semeval-train,"@4for4_John Got Asiata @ start of WK2, let him get two good games and sent him in a trade for a '15 2nd, same guy just offrd him bk for 3rd",521705116068757504
0,0,1,T15114589,1,positive,Semeval-train,"Hi @JonnyScaramanga,I see you're in Parliament on Tues.As someone who also wnt to an ACE school,wld be gr8 to meet for coffee if you've time",522779776915107840
1,0,0,T15114591,-1,negative,Semeval-train,"When they said Stoops has been ""chagrined by 3rd down problems"" it sounded like they meant OU having problems.",520991015956910080
1,0,0,T15114593,-1,negative,Semeval-train,Very Unfair: West Indies players to fly back on their own expense after the 4th ODI in Dharamsala (TimesNow) #INDvsWI #WestIndies,523071699235782656
0,0,1,T15114595,1,positive,Semeval-train,Stoops says he appreciates UK allowing football program to host a Thursday night game next season against Auburn.,522428410816376832
0,1,0,T15114597,0,neutral,Semeval-train,"If youre gonna play the 4th line for only 5 mins, you might as well have kept orr and McLaren to fight",522206784006918144
0,1,0,T15114601,0,neutral,Semeval-train,"News Alert : #WestIndies players to fly back on their own expense after the 4th ODI in Dharamsala.
@ICC #INDvsWI",523070538525048832
0,1,0,T15114602,0,neutral,Semeval-train,@DrewAngelozzi88 @ESPNFantasy Asiata may have a tough time against Det run D but I'd still lean him if I was playing it safe.,521291975166033920
0,1,0,T15114617,0,neutral,Semeval-train,"HM asks Delhi Police to ensure Swachh Bharat drive: On October 2, Modi had paid a surprise visit to the Mandir... http://t.co/r3R4Dr5gyi",518309956060065792
0,1,0,T15114619,0,neutral,Semeval-train,"@skepticalsports Note about Rodgers having 0 comebacks after trailing by 9+ in 2nd half, Flynn had 2 wins &amp; a tie last yr w/ GB in same sit",522967693537067008
1,0,0,T15114622,-1,negative,Semeval-train,No Dany Heatley at Ducks practice. He won't be playing against the #mnwild tomorrow.,522805490070601728
0,0,1,T15114624,1,positive,Semeval-train,@sarahstarss i think you're thinking of Katy Perry's Last Friday Night? that vid is pretty funny. not really selling sex,522878263795126272
1,0,0,T15114626,-1,negative,Semeval-train,Seriously not putting up with Nicole's shit tomorrow cause all this work made me miss Vampire Diaries tonight,522916694654590976
0,0,1,T15114633,1,positive,Semeval-train,"Every Thursday night game- the better QB has had HUGE games (Ryan, Rodgers, Luck, Manning). Brady should have a nice night tonight!",522865294423760896
1,0,0,T15114644,-1,negative,Semeval-train,I will never be okay with the fact I have to miss grey's and TVD every Thursday night ..,522886537550127104
0,0,1,T15114650,1,positive,Semeval-train,This is impressive RT@ChrisTrapasso: Dwayne Allen destroyed Brian Cushing on the 1st down run. Such a complete TE. https://t.co/TeoCMCyMM1,520391154689269760
0,0,1,T15114654,1,positive,Semeval-train,We held our own with Rodgers and he's a better QB than Cutler. Our D just needs to get tackling 101 &amp; coverages down by Sunday #PhinsUp,522860983937929216
0,1,0,T15114664,0,neutral,Semeval-train,"Stoops said he's going to suspend a player for the first half of Saturday's game. Someone asks if he wants to say who. Stoops: ""Not really.""",521693918673764352
0,1,0,T15114669,0,neutral,Semeval-train,@MistyamberA @NotAssa @TheRealChefTom it may have not been the best idea to name our Mascot the Beaver...still better than Ducks,522739696938405888
0,1,0,T15114673,0,neutral,Semeval-train,"NEXT: Latest on the 2nd nurse to test positive for Ebola, Aaron Rodgers meets his look-alike, &amp; @wxgirljen with your forecast.",522686794718928896
0,1,0,T15114675,0,neutral,Semeval-train,"""The report may force Delhi Police to register an FIR in the case as none has been filed so far."" @timesofindia http://t.co/ifHO0wzUqG",520394387059003392
0,1,0,T15114680,0,neutral,Semeval-train,"Fri Oct 17, Sonic Highways is on HBO tonight, Also new episode of  Girl Meets World on Disney",523089343582576640
1,0,0,T15114683,-1,negative,Semeval-train,Game plan for the 2nd half. Don't pass it to Asiata.,521366972815400960
0,0,1,T15114685,1,positive,Semeval-train,"Ruto should declare tomorrow a holiday ya kuwelcome kamwana, after all how will we remember he was in-charge for 2days",519867580354662400
0,1,0,T15114687,0,neutral,Semeval-train,"Alright #NFLFantasy players, I need help this week! Start the red hot on fire Tom Brady for tonight? Or keep Aaron Rodgers in for Sunday?",522795792038649856
0,1,0,T15114688,0,neutral,Semeval-train,Teddy Bridgewater with his 2nd INT of the day. This one on Asiata though. Gotta make the catch.,521366115700588544
0,1,0,T15114690,0,neutral,Semeval-train,James Franklin spent part of his day attending parent-teacher conferences for his two daughters. Out recruiting tomorrow.,522881086276116480
0,1,0,T15114691,0,neutral,Semeval-train,"October 2: New photo of Justin with Lenny Kravitz at L&amp;#8217;Arc. http://t.co/ifU7pYbpVe via @yourbiebernews, @justinbieber",521525364309254144
0,1,0,T15114695,0,neutral,Semeval-train,3rd week of CFB rankings done.. I want to know what you guys like/dislike about them. What should I add? Any other comments? Email/Tweet me!,522827979504644096
0,0,1,T15114696,1,positive,Semeval-train,"I'm off to see Disney On Ice with work on Sunday, I am excited!",523035374722236416
1,0,0,T15114703,-1,negative,Semeval-train,So has Ruto finished his 1st term you twitter constitution lawyers seems you've gone back to your daily hustles,520178891881992192
0,0,1,T15114704,1,positive,Semeval-train,Welcome to the Friday Express! Aaaalllll Aboard! @ The White House http://t.co/GyygAkdbfR,523088455505817600
0,1,0,T15114707,0,neutral,Semeval-train,@grrr_monster is Disney Infinity Marvel an add on or standalone game? want to get it but can't figure out if i need the main disney game 1st,523075275085856768
0,1,0,T15114710,0,neutral,Semeval-train,"#Everton's Europa League clash away at Lille on Oct 23 is now sold out. All 5,274 allocated tickets have gone say the club.",521708565732790272
1,0,0,T15114711,-1,negative,Semeval-train,"""@numberFire: The Bubby Brister Memorial Worst QB of the week goes to Christian Ponder, -16.82. Sorry, kid."" Geno/Vick have to be 2nd worst.",519339040232202240
0,1,0,T15114715,0,neutral,Semeval-train,Who wants to go to the ducks game tomorrow at 7 home opener tickets are 32 each and its in the 400 lever,522920075016159232
0,1,0,T15114722,0,neutral,Semeval-train,My phone interview with Disney World for the Web Design internship is tomorrow!,522938787412733952
1,0,0,T15114725,-1,negative,Semeval-train,Asif I just got sacked by Everton for coming 6th reaching FA cup final and winning the Europa league #Mad,521061739925110784
0,1,0,T15114729,0,neutral,Semeval-train,Andre Johnson did not practice today for the #Texans. Arian Foster limited. Brian Cushing out. All expected to play Thursday.,519694493285502976
1,0,0,T15114732,-1,negative,Semeval-train,"32 year old man rapes and infects two kids with HIV: A 32-year-old man, Mr. Terkura Iorpuu, was on Thursday ar... http://t.co/w9OzaWSdMh",523017608979701760
0,1,0,T15114734,0,neutral,Semeval-train,"Just had a #dream repeated 3x: Something screamed across the sky at impossible speed. 3rd time, a crowd + Br Copeland wz  at White House.",523046627616247808
0,1,0,T15114739,0,neutral,Semeval-train,"Aaron Rodgers: good in the 4th Qtr, but too cautious overall? http://t.co/P3sxv8hKTd",522867929444925440
0,0,1,T15114742,1,positive,Semeval-train,"It may not be the right fit for everyone, but PrEP therapy can prevent the spread of HIV, read here: http://t.co/fOpwPX3RvZ #HIVPrevention",522850860939104256
0,1,0,T15114747,0,neutral,Semeval-train,Brian Cushing is NOT listed as out for Thursday's game. He did not participate in practice today. Mistake was made inputting to the NFL site,519264108408217600
0,1,0,T15114755,0,neutral,Semeval-train,"The PDF of the Forward Press magazine issue that Delhi Police illegally confiscated: https://t.co/Bx27dlDoez Read it, share it, save it.",521178877494702080
0,1,0,T15114756,0,neutral,Semeval-train,"Man Rapes, Infects Lover's Kids with HIV in Benue State http://t.co/kGtm6HGFTV A 32-year-old man, Mr. Terkura Iorpuu, was on Thursday a...",522985107368706048
0,0,1,T15114762,1,positive,Semeval-train,Bout to watch Friday Night Lights for like the 3rd time. One of my favorite shows,523073975665295360
0,1,0,T15114764,0,neutral,Semeval-train,"Who will be Narendra Modi's choice for the post of Cabinet Secretary?: New Delhi, Oct 17: Soon, Narendr... http://t.co/7AFTV791l8 #india",523100254413930496
0,0,1,T15114765,1,positive,Semeval-train,I'm getting ready for Annabelle tomorrow night- I hope I'll get a good night of sleep tonight. #TheConjuring,523035501482098688
0,1,0,T15114773,0,neutral,Semeval-train,Griswold reels off 7 straight to go up 17-16 on Tri-Center in 3rd set. McLaren has 6 more kills in the frame and owns 19 total so far.,522901524515528704
0,1,0,T15114774,0,neutral,Semeval-train,Prime Minister Narendra Modi met top military officers at the Defence Ministry War Room in Delhi on Friday. http://t.co/6WDeWZbBjp,523095820233478144
0,1,0,T15114775,0,neutral,Semeval-train,"@PMOIndia start two engineering branches first time in the world (1)water (2) garbage utilisation.It may be supprt swachh Bharat ,campaign.",521924543988772864
1,0,0,T15114777,-1,negative,Semeval-train,Not going to be able to watch TVD live!!!!! I have two fucking tests tomorrow and a lit homework. FML,522898490901680128
1,0,0,T15114780,-1,negative,Semeval-train,"3rd time at Disney land this weekend and if Thunder Mountain is closed again, I'm gonna drive the fucker myself.",523090188420280320
1,0,0,T15114783,-1,negative,Semeval-train,"People infected with HIV may have weight loss, fatigue, Counseling may be given before the test, after getting the resul...",522912420319092736
0,1,0,T15114785,0,neutral,Semeval-train,A rep from UCLA will be at the Pilot Center tomorrow during lunch. See you there!,522936354116612096
0,1,0,T15114786,0,neutral,Semeval-train,whos going to katy perry on the 8th?!,522740651524255744
0,1,0,T15114790,0,neutral,Semeval-train,"The third leading receiver in the B1G didn't see much of the field on Sat, and James Franklin didn't really say why: http://t.co/KelUDYh8Aw",521687545684303872
0,1,0,T15114791,0,neutral,Semeval-train,@SAF4SAFF Landry and Roberts are out there too. Would you cut Asiata for a 2nd WR for FLEX or just start JHill Cin? Also down Jennings.,522222676903878656
0,0,1,T15114793,1,positive,Semeval-train,"@Johnubacon reading Fourth and Long and it is so spot on, great look forward on the state of CFB. Mega Millions is Friday #anynumbersulike?",522887072692973568
0,1,0,T15114795,0,neutral,Semeval-train,"David Coulthard says Fernando Alonso may have lost some leverage in negotiations with McLaren, adding that Merc... http://t.co/r3yHZFe1th",523092078264606720
1,0,0,T15114796,-1,negative,Semeval-train,OK....  James Franklin may not be a good coach in the big10...  Constant questionable calls..  and management issues,521120568809357312
0,0,1,T15114798,1,positive,Semeval-train,The big showdown Nov 10 :-) Are you guys coming to Vancouver for the Ducks game? @callmemochelle,522996299348848640
1,0,0,T15114803,-1,negative,Semeval-train,When it comes to Thursday night football this makes the Europa League look top fucking notch #EngvSM,520297264024403968
0,1,0,T15114805,0,neutral,Semeval-train,"We may have to look at the possibility of a hung Parliament, UDC and BCP may collectively get a combined simple... http://t.co/0VVHreyAGE",522730530086072320
0,1,0,T15114808,0,neutral,Semeval-train,@fathansen @JasonFrance I got ducks game tomorrow. Diana called me and said she will be down there.,522985564140625920
0,1,0,T15114812,0,neutral,Semeval-train,Alpha Sigma is partaking the Walk to End HIV on October 25. Please support our efforts by making a donation. http://t.co/BVyZMvJKPo,522825209368559616
0,0,1,T15114814,1,positive,Semeval-train,"On Thursday night game helping recruiting, Stoops said: ""I think it helps.""",522428345150341120
0,0,1,T15114817,1,positive,Semeval-train,"@GoDucks @WinTheDay @LaMichaelJames @Josh_Huff1 #tbt My 1st Ducks game, only took 15yrs to get there! Best day EVER! http://t.co/hYC1vWs4Cg",522838627097661440
0,0,1,T15114819,1,positive,Semeval-train,Get better @garrettmaine. Glad i got to talk to u tonight. I will have fun at Disney tomorrow for you,523026293693362176
0,0,1,T15114827,1,positive,Semeval-train,Tomorrow @neill_bob brings EU Referendum Bill back to Parliament! Hope Labour &amp; Lib Dems won't AGAIN try to block the public having a say,522735811696271360
0,0,1,T15114834,1,positive,Semeval-train,"Rodgers just confirmed that both Allen and Can are fit, and will be back in the squad for Sunday's trip to QPR. #LFC",523101168399294464
1,0,0,T15114838,-1,negative,Semeval-train,"Stoops admits he wouldn't believe they'd be 2nd in the country in interceptions. ""I gotta be honest there.""",521025030118207488
